date,B_fighter,R_fighter,Winner,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_draw,B_draw,B_Stance_Open_Stance,B_Stance_Orthodox,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Switch ,R_Stance_Open_Stance
2016-04-16,Tecia Torres,Rose Namajunas,0,0,3,3,0,9,0,0,0,3,0,0,0,3,154.94,152.4,115,26,0,0,0,1,0,2,2,1,9,1,0,0,0,0,2,0,2,165.1,165.1,115,23,0,0,0,0
2015-05-09,Mark Hunt,Stipe Miocic,0,1,0,4,4,22,1,0,0,1,4,0,0,5,177.8,182.88,265,41,0,0,0,1,1,0,3,2,20,0,0,0,3,3,0,0,6,193.04,203.2,240,32,0,0,0,0
2018-12-15,Dan Hooker,Edson Barboza,0,0,4,4,3,20,0,0,0,0,5,2,0,7,182.88,190.5,155,28,0,0,0,0,2,0,4,6,48,0,1,1,5,6,0,0,13,180.34,190.5,155,32,0,1,0,0
2014-08-23,Dong Hyun Kim,Tyron Woodley,0,0,4,4,3,34,0,0,1,6,3,0,0,10,187.96,193.04,170,32,0,0,0,0,1,0,2,2,10,0,0,0,0,3,0,0,3,175.26,187.96,170,32,1,0,0,0
2021-07-31,Zarrukh Adashev,Ryan Benoit,1,2,0,0,2,4,0,0,0,0,0,0,0,0,165.1,165.1,125,29,0,0,0,0,2,0,1,5,20,0,0,1,0,2,0,0,3,165.1,172.72,125,31,1,0,0,0
2017-07-22,Chris Wade,Frankie Perez,1,2,0,4,2,14,0,0,0,2,0,2,0,4,177.8,177.8,155,29,0,0,0,1,1,0,1,2,7,0,0,0,0,1,0,0,1,180.34,185.42,155,28,0,0,0,0
2020-08-08,Laureano Staropoli,Tim Means,0,1,0,2,1,9,0,0,0,2,0,0,0,2,185.42,180.34,170,27,0,0,0,1,1,0,4,9,45,0,0,1,3,5,2,0,11,187.96,190.5,170,36,0,0,0,0
2015-11-28,Alberto Mina,Yoshihiro Akiyama,1,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,195.58,170,33,0,0,0,1,0,1,1,4,16,0,0,1,1,0,0,0,2,177.8,185.42,170,40,0,0,0,0
2016-07-07,Alvaro Herrera,Vicente Luque,0,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,187.96,155,26,0,0,0,1,0,1,1,1,4,0,0,0,0,0,1,0,1,180.34,190.5,170,24,0,0,0,0
2016-02-06,Damian Grabowski,Derrick Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,241,35,0,0,0,1,0,1,2,2,10,0,0,0,0,4,0,0,4,190.5,200.66,260,30,0,0,0,0
2019-07-13,Ryan Hall,Darren Elkins,1,0,3,3,0,7,0,0,0,2,0,1,0,3,177.8,177.8,145,34,0,0,0,1,2,0,6,6,51,0,0,2,8,3,1,0,14,177.8,180.34,145,35,0,0,0,0
2018-11-03,Marcos Rogerio de Lima,Adam Wieczorek,1,1,0,2,3,8,0,0,0,0,3,1,0,4,185.42,190.5,253,33,0,0,0,1,0,2,2,0,5,0,0,0,1,0,1,0,2,195.58,205.74,250,26,0,0,0,0
2014-03-15,Tyron Woodley,Carlos Condit,1,0,1,1,1,5,0,0,0,0,2,0,0,2,175.26,187.96,170,31,0,0,0,1,0,1,5,3,28,2,0,1,1,4,0,0,6,187.96,190.5,170,29,0,0,0,0
2014-12-20,Rashid Magomedov,Elias Silverio,1,0,2,2,0,6,0,0,0,2,0,0,0,2,175.26,177.8,155,30,0,0,0,1,0,3,3,0,9,0,0,0,2,0,1,0,3,180.34,185.42,155,28,0,0,0,0
2015-06-20,Antonio Dos Santos,Scott Askham,0,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,182.88,185,26,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,190.5,190.5,185,27,0,0,0,0
2021-01-16,Li Jingliang,Santiago Ponzinibbio,1,1,0,4,4,32,0,0,1,2,6,0,0,9,182.88,180.34,170,32,0,0,0,1,0,7,7,2,25,0,0,0,4,5,0,0,9,182.88,185.42,170,34,0,0,0,0
2014-12-20,Hacran Dias,Darren Elkins,1,2,0,1,2,9,0,0,0,1,0,0,0,1,172.72,175.26,155,30,0,0,0,1,0,1,5,3,25,0,0,1,5,2,0,0,8,177.8,180.34,145,30,0,0,0,0
2014-12-12,Seohee Ham,Joanne Calderwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,157.48,115,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,165.1,125,28,1,0,0,0
2012-05-05,Johny Hendricks,Josh Koscheck,1,0,3,4,1,17,0,1,1,1,4,0,0,7,175.26,175.26,185,28,0,0,0,0,0,2,5,5,44,1,0,1,5,6,3,0,15,177.8,185.42,170,34,1,0,0,0
2018-11-30,Macy Chiasson,Pannie Kianzad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,135,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,145,26,0,0,0,0
2018-09-22,Ben Saunders,Sergio Moraes,0,0,1,3,6,30,0,0,1,2,3,3,0,9,187.96,195.58,170,35,0,0,0,1,0,1,4,3,26,1,0,2,2,1,2,0,7,182.88,182.88,170,36,0,0,0,0
2020-10-24,Ion Cutelaba,Magomed Ankalaev,0,1,0,2,4,15,0,0,0,1,3,0,0,4,185.42,190.5,205,26,0,0,0,0,0,4,4,1,11,0,0,0,1,3,0,0,4,190.5,190.5,205,28,1,0,0,0
2016-07-09,Frankie Edgar,Jose Aldo,0,0,5,5,5,69,7,0,0,8,4,2,0,14,167.64,172.72,145,34,0,0,0,1,1,0,7,1,31,8,0,0,5,2,0,0,7,170.18,177.8,145,29,0,0,0,0
2017-12-30,Edson Barboza,Khabib Nurmagomedov,0,0,3,4,4,40,0,1,1,5,6,0,0,13,180.34,190.5,155,31,0,0,0,1,0,8,8,0,21,0,0,0,4,2,2,0,8,177.8,177.8,155,29,0,0,0,0
2020-09-19,Sarah Alpar,Jessica-Rose Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,162.56,135,29,0,0,0,0,2,0,2,2,12,0,0,1,1,0,0,0,2,165.1,162.56,125,32,1,0,0,0
2020-03-14,Aleksei Kunchenko,Elizeu Dos Santos,0,1,0,2,1,9,0,0,0,2,0,0,0,2,172.72,177.8,170,35,0,0,0,1,1,0,7,2,22,0,0,1,2,3,1,0,7,180.34,185.42,170,33,0,0,0,0
2012-12-14,Seth Baczynski,Mike Pierce,0,0,4,4,1,11,0,0,1,0,1,2,0,4,190.5,187.96,170,31,0,0,0,1,0,2,3,3,28,0,0,1,3,2,1,0,7,172.72,177.8,170,32,0,0,0,0
2020-12-12,Sam Hughes,Tecia Torres,0,1,0,0,1,0,0,0,0,0,0,0,0,0,165.1,162.56,115,28,0,0,0,1,0,2,3,5,0,0,0,0,0,0,0,0,8,154.94,152.4,115,31,0,0,0,0
2012-01-28,Eric Wisely,Charles Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,178.0,145,27,0,0,0,0,3,0,2,3,8,0,0,0,0,0,2,0,2,177.8,187.96,155,22,1,0,0,0
2011-10-08,Jeremy Stephens,Anthony Pettis,0,0,2,2,5,31,0,0,1,2,3,0,1,7,172.72,180.34,145,25,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.88,170,24,0,0,0,0
2013-08-03,Jose Maria,John Lineker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.0,125,31,0,0,0,1,0,2,2,1,7,0,0,0,1,1,0,0,2,160.02,170.18,135,23,0,0,0,0
2014-07-06,Daniel Spohn,Patrick Walsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,200.66,205,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,185,25,1,0,0,0
2014-02-22,Aljamain Sterling,Cody Gibson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,180.34,135,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,135,26,0,0,0,0
2015-03-21,Katsunori Kikuno,Kevin Souza,0,0,1,1,1,6,0,0,0,1,0,1,0,2,172.72,167.64,145,33,0,0,0,1,0,2,2,0,5,0,0,1,0,1,0,0,2,182.88,187.96,145,30,0,0,0,0
2020-10-17,Guram Kutateladze,Mateusz Gamrot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,155,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,29,0,0,0,0
2010-08-28,Marcus Davis,Nate Diaz,0,0,1,6,4,25,0,0,1,1,3,4,0,9,177.8,177.8,170,37,0,0,0,0,0,1,5,3,21,1,0,1,0,1,5,0,7,182.88,193.04,170,25,1,0,0,0
2021-07-24,TJ Dillashaw,Cory Sandhagen,1,1,0,4,4,43,7,0,0,4,7,1,0,12,167.64,170.18,135,35,0,0,0,1,0,2,5,1,15,0,0,1,1,4,1,0,7,180.34,177.8,135,29,0,0,0,0
2015-07-25,Danny Castillo,Jim Miller,0,2,0,3,5,31,0,0,1,4,2,0,0,7,175.26,180.34,155,35,0,0,0,1,2,0,7,6,44,0,0,0,5,2,6,0,13,172.72,180.34,155,31,0,0,0,0
2015-07-15,Yaotzin Meza,Sam Sicilia,0,0,1,1,3,12,0,0,0,1,0,1,0,2,175.26,187.96,145,34,0,0,0,1,0,1,1,4,16,0,0,0,1,3,0,0,4,172.72,170.18,145,29,0,0,0,0
2014-07-26,Joanna Jedrzejczyk,Juliana Lima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,165.1,125,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,115,32,0,0,0,0
2011-08-06,Costas Philippou,Jorge Rivera,1,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,185,31,0,0,0,1,1,0,3,6,25,0,0,1,2,4,0,0,7,185.42,185.42,185,39,0,0,0,0
2012-06-22,CJ Keith,Ramsey Nijem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.0,155,25,0,0,0,1,0,1,1,1,4,1,0,0,1,0,0,0,1,180.34,190.5,155,24,0,0,0,0
2019-08-17,Shana Dobson,Sabina Mazo,0,1,0,1,1,5,0,0,0,0,1,0,0,1,167.64,175.26,125,30,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,177.8,125,22,0,0,0,0
2014-02-15,Andy Ogle,Charles Oliveira,0,1,0,1,2,9,0,0,0,1,0,0,0,1,172.72,175.26,145,24,0,0,0,1,2,0,2,5,15,0,0,0,0,0,4,0,4,177.8,187.96,155,24,0,0,0,0
2016-08-06,Chris Camozzi,Thales Leites,0,0,3,4,7,40,0,0,2,4,1,1,1,9,187.96,193.04,185,29,0,0,0,1,2,0,5,5,39,1,0,1,3,2,4,0,10,185.42,198.12,185,34,0,0,0,0
2011-11-12,Ricardo Lamas,Cub Swanson,1,0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,180.34,145,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,145,28,0,0,0,0
2013-02-16,Michael McDonald,Renan Barao,0,0,4,4,0,8,0,0,1,1,2,0,0,4,175.26,177.8,135,22,0,0,0,1,0,4,4,0,12,1,0,0,3,0,1,0,4,167.64,177.8,135,26,0,0,0,0
2011-03-03,Martin Kampmann,Diego Sanchez,0,1,0,4,3,20,0,0,1,2,1,4,0,8,182.88,182.88,170,28,0,0,0,1,0,1,6,4,40,2,0,1,5,5,0,0,11,177.8,182.88,170,29,0,0,0,0
2019-01-19,Mario Bautista,Cory Sandhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,135,25,0,0,0,0,0,2,2,0,4,0,0,0,0,2,0,0,2,180.34,177.8,135,26,0,1,0,0
2015-08-01,Nordine Taleb,Warlley Alves,0,0,3,3,0,9,0,0,1,2,0,0,0,3,185.42,187.96,170,34,0,0,0,1,0,2,2,0,6,1,0,0,1,0,1,0,2,180.34,182.88,170,24,0,0,0,0
2019-10-05,Rostem Akman,Jake Matthews,0,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.88,170,27,0,0,0,0,1,0,3,4,25,0,0,1,1,1,4,0,7,180.34,185.42,170,25,0,1,0,0
2019-08-31,Lara Procopio,Karol Rosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,170.18,135,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,170.18,135,24,0,0,0,0
2018-06-23,Song Yadong,Felipe Arantes,1,0,1,1,0,1,0,0,0,0,0,1,0,1,172.72,170.18,135,20,0,0,0,1,2,0,2,6,28,0,0,0,2,1,2,0,5,172.72,185.42,135,30,0,0,0,0
2013-02-16,Ulysses Gomez,Phil Harris,0,1,0,0,1,1,0,0,0,0,0,0,0,0,167.64,167.64,125,29,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,162.56,162.56,125,29,0,0,0,0
2017-09-02,Felipe Silva,Mairbek Taisumov,0,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,195.58,155,33,0,0,0,1,0,4,4,1,12,0,0,0,1,4,0,0,5,175.26,185.42,155,29,0,0,0,0
2014-05-10,Lorenz Larkin,Costas Philippou,0,1,0,1,2,9,0,0,0,1,0,0,0,1,180.34,182.88,170,27,0,0,0,1,2,0,5,3,20,0,0,1,2,2,0,0,5,180.34,185.42,185,34,0,0,0,0
2015-07-15,Lyman Good,Andrew Craig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,170,30,0,0,0,1,2,0,2,3,16,0,0,1,1,1,0,0,3,185.42,193.04,170,29,0,0,0,0
2021-03-27,Thomas Almeida,Sean O'Malley,0,3,0,4,4,18,0,0,0,1,4,0,0,5,170.18,177.8,145,29,0,0,0,0,1,0,5,1,10,0,0,0,2,3,0,0,5,180.34,182.88,135,26,1,0,0,0
2017-04-22,Diego Sanchez,Al Iaquinta,0,0,1,6,9,68,2,0,3,8,5,0,0,16,177.8,182.88,170,35,0,0,0,0,0,4,4,2,22,1,0,1,3,3,0,0,7,177.8,177.8,155,29,1,0,0,0
2018-11-24,Jessica Aguilar,Weili Zhang,0,0,1,1,2,9,0,0,0,1,0,0,0,1,160.02,160.02,115,36,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,162.56,160.02,115,29,0,0,0,0
2014-09-20,Johnny Case,Kazuki Tokudome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,155,25,0,0,0,1,2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,185.42,155,27,0,0,0,0
2012-12-08,John Albert,Scott Jorgensen,0,2,0,1,2,3,0,0,0,0,1,0,0,1,172.72,172.72,135,26,0,0,0,1,2,0,2,2,9,0,0,0,1,1,0,0,2,165.1,167.64,135,30,0,0,0,0
2019-03-02,Alejandro Perez,Cody Stamann,0,0,4,4,2,21,1,0,1,3,3,0,0,7,167.64,170.18,135,29,0,0,0,1,1,0,3,1,11,0,0,2,1,0,0,0,3,167.64,162.56,135,29,0,0,0,0
2015-01-03,Marion Reneau,Alexis Dufresne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,172.72,135,37,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,172.72,135,24,0,0,0,0
2011-09-24,Tim Boetsch,Nick Ring,1,0,1,1,3,15,0,0,0,2,2,0,0,4,182.88,187.96,185,30,0,0,0,1,0,2,2,0,6,0,0,0,1,0,1,0,2,182.88,187.96,185,32,0,0,0,0
2020-07-11,Paige VanZant,Amanda Ribas,0,0,1,3,3,22,0,0,0,1,2,2,0,5,162.56,165.1,115,26,0,0,0,1,0,3,3,0,8,0,0,0,2,0,1,0,3,160.02,167.64,115,26,0,0,0,0
2011-02-26,Spencer Fisher,Ross Pearson,0,0,1,3,5,34,0,0,0,4,2,2,1,9,170.18,177.8,155,34,0,0,0,0,1,0,3,1,10,1,0,0,2,0,0,1,3,172.72,175.26,155,26,1,0,0,0
2017-11-18,Ashkan Mokhtarian,Ryan Benoit,0,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,170.18,125,32,0,0,0,0,1,0,1,3,11,0,0,1,0,1,0,0,2,165.1,172.72,125,28,1,0,0,0
2013-07-06,Chris Weidman,Anderson Silva,1,0,5,5,0,10,0,0,0,2,1,2,0,5,187.96,198.12,185,29,0,0,0,1,0,16,16,0,35,11,0,0,2,11,3,0,16,187.96,195.58,185,38,0,0,0,0
2016-06-04,Bobby Green,Dustin Poirier,0,1,0,4,1,13,0,0,1,1,1,1,0,4,177.8,180.34,155,29,0,0,0,1,0,3,4,3,29,0,0,0,4,4,3,0,11,175.26,182.88,155,27,0,0,0,0
2018-06-09,Charles Oliveira,Clay Guida,1,1,0,4,9,36,0,0,0,1,0,9,0,10,177.8,187.96,155,28,0,0,0,1,0,2,4,11,66,0,0,3,5,2,4,0,14,170.18,177.8,155,36,0,0,0,0
2021-06-19,Dan Ige,Chan Sung Jung,0,0,1,6,2,26,0,0,2,2,2,2,0,8,170.18,180.34,145,29,0,0,0,1,1,0,3,5,29,1,0,0,0,4,2,0,6,170.18,182.88,145,34,0,0,0,0
2020-05-30,Spike Carlyle,Billy Quarantillo,0,0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,180.34,145,27,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,177.8,177.8,145,31,0,1,0,0
2019-10-26,Ashley Yoder,Randa Markos,0,0,2,2,3,15,0,0,1,1,0,0,0,2,170.18,175.26,115,32,1,0,0,0,1,0,1,6,32,0,0,1,3,0,1,0,5,162.56,160.02,115,34,1,0,0,0
2010-07-03,Yoshihiro Akiyama,Chris Leben,0,0,1,1,0,3,0,0,1,0,0,0,0,1,177.8,185.42,170,34,0,0,0,1,0,2,5,5,32,0,0,1,2,6,1,0,10,180.34,187.96,185,29,0,0,0,0
2020-10-24,Casey Kenney,Nathaniel Wood,1,0,2,2,2,19,0,0,0,4,0,1,0,5,170.18,172.72,140,29,0,0,0,0,0,1,3,1,13,0,0,0,1,0,3,0,4,167.64,175.26,140,27,1,0,0,0
2014-06-07,Rustam Khabilov,Benson Henderson,0,0,3,3,0,5,0,0,0,1,1,0,1,3,172.72,185.42,155,27,0,0,0,1,0,1,7,1,35,5,0,3,5,0,0,0,8,175.26,177.8,170,30,0,0,0,0
2013-08-31,Clay Guida,Chad Mendes,0,0,1,4,7,47,0,0,3,2,1,4,0,10,170.18,177.8,155,31,0,0,0,1,0,3,3,1,10,1,0,0,2,3,0,0,5,167.64,167.64,145,28,0,0,0,0
2011-04-30,Ryan Jensen,Jason MacDonald,0,1,0,1,5,10,0,0,0,0,0,2,0,2,185.42,193.04,185,33,0,0,0,1,3,0,2,6,20,0,0,0,0,2,3,0,5,190.5,203.2,185,35,0,0,0,0
2014-11-07,Sam Alvey,Dylan Andrews,1,1,0,0,1,3,0,0,0,0,0,0,0,0,187.96,190.5,205,28,0,0,0,0,1,0,2,1,6,0,0,0,0,2,0,0,2,185.42,185.42,185,34,1,0,0,0
2015-01-03,Rodrigo Damm,Evan Dunham,0,2,0,2,3,16,0,0,1,1,0,1,0,3,170.18,180.34,155,34,0,0,0,1,3,0,4,6,31,0,0,3,1,1,1,1,7,177.8,177.8,155,33,0,0,0,0
2016-12-10,Misha Cirkunov,Nikita Krylov,1,0,3,3,0,6,0,0,0,0,1,2,0,3,190.5,195.58,205,29,0,0,0,1,0,5,5,2,12,0,0,0,0,3,3,0,6,190.5,195.58,205,24,0,0,0,0
2016-11-05,Tony Ferguson,Rafael Dos Anjos,1,0,8,8,1,23,1,0,1,2,2,5,1,11,180.34,193.04,155,32,0,0,0,1,1,0,5,6,50,3,0,0,8,4,2,0,14,172.72,177.8,170,32,0,0,0,0
2020-06-06,Cory Sandhagen,Aljamain Sterling,0,0,5,5,0,11,0,0,1,1,2,1,0,5,180.34,177.8,135,28,0,0,0,0,0,4,4,3,35,0,0,0,6,1,3,0,10,170.18,180.34,135,30,0,1,0,0
2012-06-22,Cub Swanson,Ross Pearson,1,0,1,1,1,4,0,0,0,0,1,0,0,1,172.72,177.8,145,28,0,0,0,1,0,1,3,2,19,1,0,0,4,0,0,1,5,172.72,175.26,155,27,0,0,0,0
2011-10-29,Roy Nelson,Mirko Cro Cop,1,2,0,2,2,8,1,0,0,0,2,0,0,2,182.88,182.88,263,35,0,0,0,1,2,0,2,5,20,0,0,0,0,2,1,1,4,187.96,185.42,230,37,0,0,0,0
2021-09-18,Raquel Pennington,Pannie Kianzad,1,0,1,4,5,38,1,0,2,4,0,2,0,8,170.18,170.18,135,33,0,0,0,1,0,4,4,2,17,0,0,0,4,0,0,0,4,170.18,167.64,135,29,0,0,0,0
2014-04-16,Tim Gorman,Mitch Gagnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,172.72,135,30,0,0,0,0,0,2,2,1,5,0,0,0,0,0,2,0,2,165.1,165.1,135,29,1,0,0,0
2012-06-23,Francisco Trinaldo,Delson Heleno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,155,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,183.0,185,34,1,0,0,0
2012-01-28,Shane Roller,Michael Johnson,0,2,0,1,2,6,0,0,0,0,1,0,0,1,177.8,182.88,155,32,0,0,0,1,1,0,1,2,5,1,0,0,0,1,0,0,1,177.8,185.42,145,25,0,0,0,0
2015-07-15,Marion Reneau,Holly Holm,0,0,2,2,0,4,0,0,0,1,0,1,0,2,167.64,172.72,135,38,0,0,0,1,0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,175.26,145,33,0,0,0,0
2014-09-27,Amanda Nunes,Cat Zingano,0,0,2,2,0,2,0,0,0,0,2,0,0,2,172.72,175.26,145,26,0,0,0,1,0,1,1,0,3,0,0,0,0,1,0,0,1,167.64,172.72,145,32,0,0,0,0
2014-07-26,Bobby Green,Josh Thomson,1,0,3,3,0,7,0,0,0,1,1,1,0,3,177.8,180.34,155,27,0,0,0,1,1,0,2,2,12,0,1,0,0,2,0,0,3,177.8,180.34,155,35,0,0,0,0
2014-01-15,Brian Houston,Trevor Smith,0,1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,198.12,185,32,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,190.5,190.5,185,33,0,0,0,0
2019-02-02,Jairzinho Rozenstruik,Junior Albini,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.12,242,30,0,0,0,1,2,0,1,2,5,0,0,0,0,1,0,0,1,190.5,187.96,264,27,0,0,0,0
2011-10-29,Francis Carmont,Chris Camozzi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,205,30,0,0,0,1,1,0,2,1,7,0,0,1,1,0,0,0,2,187.96,193.04,185,24,0,0,0,0
2014-02-01,Andy Enz,Clint Hester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,185,22,0,0,0,1,0,2,2,0,5,0,0,0,0,1,0,1,2,187.96,195.58,205,27,0,0,0,0
2019-10-26,Stevie Ray,Michael Johnson,1,1,0,3,4,23,0,1,1,2,2,0,0,6,177.8,177.8,155,29,0,0,0,0,1,0,4,10,53,0,0,1,6,4,0,0,11,177.8,185.42,155,33,1,0,0,0
2020-10-24,Phillip Hawes,Jacob Malkoun,1,0,1,1,1,3,0,0,0,0,1,0,0,1,182.88,195.58,185,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,185.42,185,25,0,0,0,0
2014-10-25,Lucas Martins,Darren Elkins,0,0,3,3,1,8,0,0,0,0,2,1,0,3,182.88,182.88,145,25,0,0,0,0,1,0,5,3,22,0,0,0,5,2,0,0,7,177.8,180.34,145,30,1,0,0,0
2017-07-07,Justin Gaethje,Michael Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,155,28,0,0,0,1,1,0,4,7,40,1,0,0,5,4,0,0,9,177.8,185.42,145,31,0,0,0,0
2011-06-04,Francisco Rivera,Reuben Duran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,135,29,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,175.26,135,27,0,0,0,0
2017-11-25,Zak Ottow,Li Jingliang,0,0,1,1,1,9,0,0,2,0,0,0,0,2,180.34,182.88,170,30,0,0,0,1,0,2,2,2,13,0,0,1,0,3,0,0,4,182.88,180.34,170,29,0,0,0,0
2012-08-11,Max Holloway,Justin Lawrence,1,0,1,1,1,4,0,0,0,1,0,0,0,1,180.34,175.26,155,20,0,0,0,1,0,1,1,0,3,0,0,0,0,1,0,0,1,172.72,170.18,145,22,0,0,0,0
2018-02-18,Yancy Medeiros,Donald Cerrone,0,0,3,3,5,20,0,0,1,0,2,3,0,6,177.8,190.5,155,30,0,0,0,1,3,0,8,7,54,1,0,0,6,8,5,0,19,185.42,185.42,155,34,0,0,0,0
2018-01-27,Juliana Lima,Randa Markos,0,1,0,2,3,17,0,0,0,3,0,0,0,3,165.1,165.1,115,35,0,0,0,1,1,0,1,4,19,0,0,1,2,0,0,0,3,162.56,160.02,115,32,0,0,0,0
2012-05-26,Antonio Silva,Cain Velasquez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,203.2,264,32,0,0,0,1,1,0,7,1,12,2,0,0,1,6,0,0,7,185.42,195.58,240,29,0,0,0,0
2014-07-06,Alexis Dufresne,Sarah Moras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,135,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,135,26,0,0,0,0
2011-08-27,David Mitchell,Paulo Thiago,0,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,193.04,170,31,0,0,0,1,2,0,2,3,15,0,0,0,1,1,1,0,3,180.34,185.42,170,30,0,0,0,0
2017-06-25,Jeremy Kimball,Josh Stansbury,1,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,182.88,205,26,0,0,0,0,1,0,1,1,6,0,1,0,0,0,0,0,1,187.96,187.96,205,32,0,1,0,0
2020-10-10,Tony Kelley,Ali AlQaisi,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,177.8,135,33,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,172.72,135,30,0,1,0,0
2019-08-17,Casey Kenney,Manny Bermudez,1,0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,172.72,135,28,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,0,3,177.8,180.34,145,25,1,0,0,0
2020-10-10,Tagir Ulanbekov,Bruno Silva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,30,0,0,0,1,2,0,0,2,6,0,0,0,0,0,0,0,0,162.56,165.1,125,30,0,0,0,0
2021-08-28,Gilbert Urbina,Bryan Battle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,185,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,195.58,185,26,0,0,0,0
